lark,0,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,2,0
leopard,1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,1,1,0
lion,1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,1,1,0
lobster,0,0,1,0,0,1,1,0,0,0,0,0,6,0,0,0,7,0
lynx,1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,1,1,0
mink,1,0,0,1,0,1,1,1,1,1,0,0,4,1,0,1,1,0
mole,1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,0,1,0
mongoose,1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,1,1,0
moth,1,0,1,0,1,0,0,0,0,1,0,0,6,0,0,0,6,0
newt,0,0,1,0,0,1,1,1,1,1,0,0,4,1,0,0,5,0
octopus,0,0,1,0,0,1,1,0,0,0,0,0,8,0,0,1,7,0
opossum,1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,0,1,0
oryx,1,0,0,1,0,0,0,1,1,1,0,0,4,1,0,1,1,0
ostrich,0,1,1,0,0,0,0,0,1,1,0,0,2,1,0,1,2,0
parakeet,0,1,1,0,1,0,0,0,1,1,0,0,2,1,1,0,2,0
penguin,0,1,1,0,0,1,1,0,1,1,0,0,2,1,0,1,2,0
pheasant,0,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,2,0
pike,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,4,0
piranha,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,4,0
pitviper,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,3,0
platypus,1,0,1,1,0,1,1,0,1,1,0,0,4,1,0,1,1,0
polecat,1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,1,1,0
pony,1,0,0,1,0,0,0,1,1,1,0,0,4,1,1,1,1,0
porpoise,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
puma,1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,1,1,0
pussycat,1,0,0,1,0,0,1,1,1,1,0,0,4,1,1,1,1,0
raccoon,1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,1,1,0
reindeer,1,0,0,1,0,0,0,1,1,1,0,0,4,1,1,1,1,0
rhea,0,1,1,0,0,0,1,0,1,1,0,0,2,1,0,1,2,0
scorpion,0,0,0,0,0,0,1,0,0,1,1,0,8,1,0,0,7,0
seahorse,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,4,0
seal,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0
sealion,1,0,0,1,0,1,1,1,1,1,0,1,2,1,0,1,1,0
seasnake,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,3,0
seawasp,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,7,0
skimmer,0,1,1,0,1,1,1,0,1,1,0,0,2,1,0,0,2,0
skua,0,1,1,0,1,1,1,0,1,1,0,0,2,1,0,0,2,0
slowworm,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3,0
slug,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0
sole,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,4,0
sparrow,0,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,2,0
squirrel,1,0,0,1,0,0,0,1,1,1,0,0,2,1,0,0,1,0
starfish,0,0,1,0,0,1,1,0,0,0,0,0,5,0,0,0,7,0
stingray,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,4,0
swan,0,1,1,0,1,1,0,0,1,1,0,0,2,1,0,1,2,0
termite,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,6,0
toad,0,0,1,0,0,1,0,1,1,1,0,0,4,0,0,0,5,0
tortoise,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,1,3,0
tuatara,0,0,1,0,0,0,1,1,1,1,0,0,4,1,0,0,3,0
tuna,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,4,0
vampire,1,0,0,1,1,0,0,1,1,1,0,0,2,1,0,0,1,0
vole,1,0,0,1,0,0,0,1,1,1,0,0,4,1,0,0,1,0
vulture,0,1,1,0,1,0,1,0,1,1,0,0,2,1,0,1,2,0
wallaby,1,0,0,1,0,0,0,1,1,1,0,0,2,1,0,1,1,0
wasp,1,0,1,0,1,0,0,0,0,1,1,0,6,0,0,0,6,0
wolf,1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,1,1,0
worm,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0
wren,0,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,2,0
flea-with-teeth,0,0,1,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0
predator-with-hair,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
six-legged-aquatic-egg-layer,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0
a_aardvark, 1,0,0,1,0,0,1,1,1,1,0,0,4,0,0,1, 1, 0
a_antelope, 1,0,0,1,0,0,0,1,1,1,0,0,4,1,0,1, 1, 0
a_bass,     0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0, 4, 0
a_bear,     1,0,0,1,0,0,1,1,1,1,0,0,4,0,0,1, 1, 0
a_boar,     1,0,0,1,0,0,1,1,1,1,0,0,4,1,0,1, 1, 0
a_buffalo,  1,0,0,1,0,0,0,1,1,1,0,0,4,1,0,1, 1, 0
a_calf,     1,0,0,1,0,0,0,1,1,1,0,0,4,1,1,1, 1, 0
a_carp,     0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0, 4, 0
a_catfish,  0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0, 4, 0
